"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
97,2437,44.98,David VERBURG,14 MAY 1991,USA,2f1,"Gainesville, FL (USA)",24 APR 2015,1181
98,2437,44.98,Steven GARDINER,12 SEP 1995,BAH,1f2,"Montverde, FL (USA)",06 JUN 2015,1181
99,2437,44.98,Renny QUOW,25 AUG 1987,TTO,5sf1,"National Stadium, Beijing (CHN)",24 AUG 2015,1181
0,2437,44.98,Steven GARDINER,12 SEP 1995,BAH,7sf2,"National Stadium, Beijing (CHN)",24 AUG 2015,1181
1,2437,44.98,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,Stellenbosch (RSA),16 APR 2016,1181
2,2437,44.98,David VERBURG,14 MAY 1991,USA,3,"Somerville, MA (USA)",17 JUN 2016,1181
3,2437,44.98,Machel CEDENIO,06 SEP 1995,TTO,1h1,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1181
4,2437,44.98,Demish GAYE,20 JAN 1993,JAM,2h3,"Olympic Stadium, London (GBR)",05 AUG 2017,1181
5,2437,44.98,Mar'Yea HARRIS,24 NOV 1997,USA,1,"Bloomington, IN (USA)",13 MAY 2018,1181
6,2437,44.98,Wilbert LONDON,17 AUG 1997,USA,3sf2,"Eugene, OR (USA)",06 JUN 2018,1181
7,2437,44.98,Michael CHERRY,23 MAR 1995,USA,2f3,"Life University Track & Field Stadium, Marietta, GA (USA)",15 AUG 2020,1181
8,2437,44.98,Matthew HUDSON-SMITH,26 OCT 1994,GBR,1sf1,"Olympiastadion, München (GER)",16 AUG 2022,1181
9,2437,44.98,Justin ROBINSON,30 MAR 2002,USA,1f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2023,1181
10,2437,44.98,Attila MOLNÁR,17 JAN 2002,HUN,1,"Tsirio Stadium, Limassol (CYP)",25 MAY 2023,1181
11,2437,44.98,Busang Collen KEBINATSHIPI,13 FEB 2004,BOT,2f1,"Centre sportif Bout-du-Monde, Genève (SUI)",10 JUN 2023,1181
12,2513,44.99,Ken RANDLE,12 OCT 1954,USA,1sf2,"Philadelphia, PA (USA)",04 JUN 1976,1180
13,2513,44.99,Walter MCCOY,15 NOV 1958,USA,1,London (GBR),11 SEP 1981,1180
14,2513,44.99,Hartmut WEBER,17 OCT 1960,FRG,3,Köln (GER),22 AUG 1982,1180
15,2513,44.99,Innocent EGBUNIKE,30 NOV 1961,NGR,3,"Bruce Stadium, Canberra (AUS)",05 OCT 1985,1180
16,2513,44.99,Félix STEVENS,08 MAR 1964,CUB,1,Granada (ESP),17 MAY 1986,1180
17,2513,44.99,Darren CLARK,06 SEP 1965,AUS,1,London (GBR),11 JUL 1986,1180
18,2513,44.99,Roger BLACK,31 MAR 1966,GBR,2,Praha (TCH),27 JUN 1987,1180
19,2513,44.99,Roberto HERNÁNDEZ,06 MAR 1967,CUB,4,"Stadio Olimpico, Roma (ITA)",03 SEP 1987,1180
20,2513,44.99,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1,Berlin (GER),29 JUN 1988,1180
21,2513,44.99,Darrell ROBINSON,23 DEC 1963,USA,5sf2,"Indianapolis, IN (USA)",18 JUL 1988,1180
22,2513,44.99,Roberto HERNÁNDEZ,06 MAR 1967,CUB,4,"New York, NY (USA)",22 JUL 1989,1180
23,2513,44.99,Andrew VALMON,01 JAN 1965,USA,1,Edinburgh (GBR),06 JUL 1990,1180
24,2513,44.99,Quincy WATTS,19 JUN 1970,USA,1,Stockholm (SWE),02 JUL 1992,1180
25,2513,44.99,Sunday Olarewaju BADA,22 JUN 1969,NGR,1,"Estadio Panamericano, La Habana (CUB)",26 SEP 1992,1180
26,2513,44.99,Anthuan MAYBANK,30 DEC 1969,USA,1,"Des Moines, IA (USA)",24 APR 1993,1180
27,2513,44.99,Andrew VALMON,01 JAN 1965,USA,4,"Stade Louis II, Monaco (MON)",07 AUG 1993,1180
28,2513,44.99,Derek MILLS,09 JUL 1972,USA,2,Gateshead (GBR),30 JUN 1996,1180
29,2513,44.99,Mathias RUSTERHOLZ,16 AUG 1971,SUI,4f2,Lausanne (SUI),03 JUL 1996,1180
30,2513,44.99,Davian CLARKE,30 APR 1976,JAM,7,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996,1180
31,2513,44.99,Roxbert MARTIN,05 NOV 1969,JAM,1,Villeneuve d'Ascq (FRA),29 JUN 1997,1180
32,2513,44.99,Deon MINOR,22 JAN 1973,USA,1,"Walnut, CA (USA)",19 APR 1998,1180
33,2513,44.99,Roxbert MARTIN,05 NOV 1969,JAM,1,Kingston (JAM),27 JUN 1998,1180
34,2513,44.99,R. A. Sugath THILAKARATNE,30 JUL 1973,SRI,1,Bangkok (THA),14 DEC 1998,1180
35,2513,44.99,Gregory HAUGHTON,10 NOV 1973,JAM,sf,Winnipeg (CAN),24 JUL 1999,1180
36,2513,44.99,Sanderlei Claro PARRELA,07 OCT 1974,BRA,2f1,"Crystal Palace, London (GBR)",07 AUG 1999,1180
37,2513,44.99,Marcus LA GRANGE,12 DEC 1977,RSA,3,Pretoria (RSA),24 MAR 2000,1180
38,2513,44.99,Gregory HAUGHTON,10 NOV 1973,JAM,1,Zagreb (CRO),03 JUL 2000,1180
39,2513,44.99,Alleyne FRANCIQUE,07 JUN 1976,GRN,2,"Columbia, SC (USA)",13 MAY 2001,1180
40,2513,44.99,Michael BLACKWOOD,29 AUG 1976,JAM,1,"Stadio Olimpico, Roma (ITA)",12 JUL 2002,1180
41,2513,44.99,Tyree WASHINGTON,28 AUG 1976,USA,1,Heusden-Zolder (BEL),02 AUG 2003,1180
42,2513,44.99,Hamdan Odha AL BISHI,05 MAY 1981,KSA,3sf1,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1180
43,2513,44.99,Gary KIKAYA,04 FEB 1978,COD,3sf3,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003,1180
44,2513,44.99,Michael BLACKWOOD,29 AUG 1976,JAM,2,Kingston (JAM),27 JUN 2004,1180
45,2513,44.99,Leslie DJHONE,18 MAR 1981,FRA,1,Paris (FRA),23 JUL 2004,1180
46,2513,44.99,Alleyne FRANCIQUE,07 JUN 1976,GRN,1f1,Stockholm (SWE),27 JUL 2004,1180
47,2513,44.99,Otis HARRIS,30 JUN 1982,USA,3sf3,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1180
48,2513,44.99,James GODDAY,09 JAN 1984,NGR,1,Abuja (NGR),11 FEB 2006,1180
49,2513,44.99,Ricardo CHAMBERS,07 OCT 1984,JAM,1h3,"Sacramento, CA (USA)",07 JUN 2006,1180
50,2513,44.99,Reggie WITHERSPOON,31 MAY 1985,USA,1sf1,"Eugene, OR (USA)",30 JUN 2008,1180
51,2513,44.99,Joel MILBURN,17 MAR 1986,AUS,1f2,Luzern (SUI),16 JUL 2008,1180
52,2513,44.99,Leslie DJHONE,18 MAR 1981,FRA,1f1,Paris (FRA),14 JUL 2009,1180
53,2513,44.99,Ramon MILLER,17 FEB 1987,BAH,5sf1,"Olympiastadion, Berlin (GER)",19 AUG 2009,1180
54,2513,44.99,Martyn ROONEY,03 APR 1987,GBR,1f1,Genève (SUI),12 JUN 2010,1180
55,2513,44.99,Jonathan BORLÉE,22 FEB 1988,BEL,1f2,"Puskás Ferenc Stadion, Budapest (HUN)",19 JUN 2010,1180
56,2513,44.99,Martyn ROONEY,03 APR 1987,GBR,1,Birmingham (GBR),27 JUN 2010,1180
57,2513,44.99,Jermaine GONZALES,26 NOV 1984,JAM,1sf3,"DS, Daegu (KOR)",29 AUG 2011,1180
58,2513,44.99,Jermaine GONZALES,26 NOV 1984,JAM,4,"DS, Daegu (KOR)",30 AUG 2011,1180
59,2513,44.99,Martyn ROONEY,03 APR 1987,GBR,4,"Suhaim bin Hamad Stadium, Doha (QAT)",11 MAY 2012,1180
60,2513,44.99,Gil ROBERTS,15 MAR 1989,USA,3,"Des Moines, IA (USA)",08 JUN 2012,1180
61,2513,44.99,Josh MANCE,21 MAR 1992,USA,2sf1,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1180
62,2513,44.99,Jonathan BORLÉE,22 FEB 1988,BEL,3sf2,"Olympic Stadium, London (GBR)",05 AUG 2012,1180
63,2513,44.99,Kirani JAMES,01 SEP 1992,GRN,7,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1180
64,2513,44.99,Gil ROBERTS,15 MAR 1989,USA,1sf2,"Sacramento, CA (USA)",27 JUN 2014,1180
65,2513,44.99,Lalonde GORDON,25 NOV 1988,TTO,1,Heusden-Zolder (BEL),18 JUL 2015,1180
66,2513,44.99,LaShawn MERRITT,27 JUN 1986,USA,1,Baie Mahault (FRA),17 MAY 2017,1180
67,2513,44.99,Steven GAYLE,19 MAR 1994,JAM,1sf1,"Lexington, KY (USA)",26 MAY 2017,1180
68,2513,44.99,Nathon ALLEN,28 OCT 1995,JAM,1sf3,"Lexington, KY (USA)",26 MAY 2017,1180
69,2513,44.99,Baboloki THEBE,18 MAR 1997,BOT,2,"Olympiastadion, Stockholm (SWE)",18 JUN 2017,1180
70,2513,44.99,Matthew HUDSON-SMITH,26 OCT 1994,GBR,1,Birmingham (GBR),02 JUL 2017,1180
71,2513,44.99,Jamal WALTON,25 NOV 1998,CAY,1,Trujillo (PER),21 JUL 2017,1180
72,2513,44.99,Kirani JAMES,01 SEP 1992,GRN,1,"Leonora Stadium, Leonora (GUY)",30 JUN 2018,1180
73,2513,44.99,Nijel AMOS,15 MAR 1994,BOT,1f2,Padova (ITA),16 JUL 2019,1180
74,2513,44.99,Liemarvin BONEVACIA,05 APR 1989,NED,1,"Atletiekbaan Breda, Breda (NED)",27 JUN 2021,1180
75,2513,44.99,Trevor STEWART,20 MAY 1997,USA,1,"Centre sportif Bout-du-Monde, Genève (SUI)",11 JUN 2022,1180
76,2513,44.99,Zakithi NENE,02 APR 1998,RSA,3,"Stade Charléty, Paris (FRA)",18 JUN 2022,1180
77,2513,44.99,Bayapo NDORI,20 JUN 1999,BOT,6,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1180
78,2579,45.0,Elliot TABRON,23 MAY 1960,USA,1h2,"Provo, UT (USA)",03 JUN 1982,1180
79,2579,45.0,Walter MCCOY,15 NOV 1958,USA,4,Köln (GER),22 AUG 1982,1180
80,2579,45.0,Gabriel TIACOH,10 SEP 1963,CIV,1,"Tucson, AZ (USA)",18 MAY 1985,1180
81,2579,45.0,Roger BLACK,31 MAR 1966,GBR,7f2,"Letzigrund, Zürich (SUI)",13 AUG 1986,1180
82,2579,45.0,André PHILLIPS,05 SEP 1959,USA,1,London (GBR),12 SEP 1986,1180
83,2579,45.0,Darrell ROBINSON,23 DEC 1963,USA,2,London (GBR),12 SEP 1986,1180
84,2579,45.0,Susumu TAKANO,21 MAY 1961,JPN,1,Seoul (KOR),01 OCT 1986,1180
85,2579,45.0,Butch REYNOLDS,08 JUN 1964,USA,1,"Iowa City, IA (USA)",24 MAY 1987,1180
86,2579,45.0,Steve LEWIS,16 MAY 1969,USA,1h2,"Eugene, OR (USA)",02 JUN 1988,1180
87,2579,45.0,Ian MORRIS,30 NOV 1961,TTO,2,Budapest (HUN),12 AUG 1988,1180
88,2579,45.0,Susumu TAKANO,21 MAY 1961,JPN,2qf4,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1180
89,2579,45.0,Cayetano CORNET,22 AUG 1963,ESP,1sf2,"Poljud Stadion, Split (CRO)",29 AUG 1990,1180
90,2579,45.0,Ian MORRIS,30 NOV 1961,TTO,4sf1,"National Stadium, Tokyo (JPN)",27 AUG 1991,1180
91,2579,45.0,Quincy WATTS,19 JUN 1970,USA,1,"Eugene, OR (USA)",23 MAY 1992,1180
92,2579,45.0,Andrew VALMON,01 JAN 1965,USA,1,Villeneuve d'Ascq (FRA),02 JUL 1993,1180
93,2579,45.0,Du'aine LADEJO,14 FEB 1971,GBR,2,"Crystal Palace, London (GBR)",15 JUL 1994,1180
94,2579,45.0,Charles GITONGA,05 OCT 1971,KEN,1,Victoria (CAN),23 AUG 1994,1180
95,2579,45.0,Mark RICHARDSON,26 JUL 1972,GBR,2,Gateshead (GBR),21 AUG 1995,1180
96,2579,45.0,Kennedy OCHIENG,30 DEC 1971,KEN,3,Nairobi (KEN),28 JUN 1996,1180
97,2579,45.0,Iwan THOMAS,05 JAN 1974,GBR,1,Pretoria (RSA),02 APR 1997,1180
98,2579,45.0,Jerome YOUNG,14 AUG 1976,USA,sf,"New Orleans, LA (USA)",20 JUN 1998,1180
99,2579,45.0,Sanderlei Claro PARRELA,07 OCT 1974,BRA,1,Rio de Janeiro (BRA),14 MAY 2000,1180
0,2579,45.0,Leonard BYRD,17 MAR 1975,USA,sf,"Sacramento, CA (USA)",15 JUL 2000,1180
1,2579,45.0,Danny MCCRAY,11 MAR 1974,USA,4,"Sacramento, CA (USA)",16 JUL 2000,1180
2,2579,45.0,Michael JOHNSON,13 SEP 1967,USA,1,"Olympiastadion, Berlin (GER)",01 SEP 2000,1180
3,2579,45.0,Eric MILAZAR,01 JUN 1975,MRI,1,Funchal (POR),30 JUN 2001,1180
4,2579,45.0,Alleyne FRANCIQUE,07 JUN 1976,GRN,3,"Indianapolis, IN (USA)",28 JUL 2001,1180
5,2579,45.0,Hamdan Odha AL BISHI,05 MAY 1981,KSA,1h3,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1180
6,2579,45.0,Gary KIKAYA,04 FEB 1978,COD,1h1,"Starkville, MS (USA)",11 MAY 2002,1180
7,2579,45.0,Angelo TAYLOR,29 DEC 1978,USA,1,"Palo Alto, CA (USA)",23 JUN 2002,1180
8,2579,45.0,Corey NELSON,09 OCT 1977,USA,2,Ciudad de México (MEX),03 MAY 2003,1180
9,2579,45.0,Avard MONCUR,02 NOV 1978,BAH,3,Ciudad de México (MEX),03 MAY 2003,1180
10,2579,45.0,Saul WEIGOPWA,14 JUN 1984,NGR,1,Ratingen (GER),27 JUN 2004,1180
11,2579,45.0,Saul WEIGOPWA,14 JUN 1984,NGR,1,Abuja (NGR),10 JUL 2004,1180
12,2579,45.0,Michael BLACKWOOD,29 AUG 1976,JAM,3,Madrid (ESP),17 JUL 2004,1180
13,2579,45.0,Michael BLACKWOOD,29 AUG 1976,JAM,4sf1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1180
14,2579,45.0,Jermaine GONZALES,26 NOV 1984,JAM,2,"Carson, CA (USA)",21 MAY 2006,1180
15,2579,45.0,Jamel ASHLEY,17 APR 1979,USA,3,"New York, NY (USA)",03 JUN 2006,1180
16,2579,45.0,Otis HARRIS,30 JUN 1982,USA,5,"Indianapolis, IN (USA)",24 JUN 2006,1180
17,2579,45.0,Martyn ROONEY,03 APR 1987,GBR,1h4,"National Stadium, Beijing (CHN)",18 AUG 2008,1180
18,2579,45.0,Ramon MILLER,17 FEB 1987,BAH,1h5,"Olympiastadion, Berlin (GER)",18 AUG 2009,1180
19,2579,45.0,Tavaris TATE,21 DEC 1990,USA,1sf1,"Drake Stadium, Des Moines, IA (USA)",25 JUN 2010,1180
20,2579,45.0,Martyn ROONEY,03 APR 1987,GBR,3sf1,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1180
21,2579,45.0,Tony MCQUAY,16 APR 1990,USA,3,"Crystal Palace, London (GBR)",14 JUL 2012,1180
22,2579,45.0,Pavel TRENIKHIN,24 MAR 1986,RUS,3h3,"Olympic Stadium, London (GBR)",04 AUG 2012,1180
23,2579,45.0,Deon LENDORE,28 OCT 1992,TTO,1f1,"Baton Rouge, LA (USA)",20 APR 2013,1180
24,2579,45.0,Kirani JAMES,01 SEP 1992,GRN,1h5,"Luzhniki Stadion, Moskva (RUS)",11 AUG 2013,1180
25,2579,45.0,Javon FRANCIS,14 DEC 1994,JAM,1,Kingston (JAM),29 MAR 2014,1180
26,2579,45.0,Kyle CLEMONS,27 AUG 1990,USA,3,"Sacramento, CA (USA)",28 JUN 2014,1180
27,2579,45.0,Akheem GAUNTLETT,26 AUG 1990,JAM,1,Kingston (JAM),29 JUN 2014,1180
28,2579,45.0,Wayde VAN NIEKERK,15 JUL 1992,RSA,2,"Le Grande Stade, Marrakesh (MAR)",12 AUG 2014,1180
29,2579,45.0,Michael MATHIEU,24 JUN 1984,BAH,2f1,Nassau (BAH),27 JUN 2015,1180
30,2579,45.0,Ashton EATON,21 JAN 1988,USA,1ce4,"National Stadium, Beijing (CHN)",28 AUG 2015,1180
31,2579,45.0,David VERBURG,14 MAY 1991,USA,1,Paris (FRA),13 SEP 2015,1180
32,2579,45.0,Vernon NORWOOD,10 APR 1992,USA,2,"National Stadium, Kingston (JAM)",07 MAY 2016,1180
33,2579,45.0,Yoandys LESCAY,05 JAN 1994,CUB,6sf3,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016,1180
34,2579,45.0,Samuel GARCÍA,04 DEC 1991,ESP,1f1,Monachil (ESP),07 JUL 2017,1180
35,2579,45.0,LaShawn MERRITT,27 JUN 1986,USA,2h5,"Olympic Stadium, London (GBR)",05 AUG 2017,1180
36,2579,45.0,Isaac MAKWALA,24 SEP 1985,BOT,1sf1,Gold Coast (AUS),09 APR 2018,1180
37,2579,45.0,Mar'Yea HARRIS,24 NOV 1997,USA,4,"Eugene, OR (USA)",08 JUN 2018,1180
38,2579,45.0,Nery BRENES,25 SEP 1985,CRC,4f1,"Moratalaz, Madrid (ESP)",22 JUN 2018,1180
39,2579,45.0,Baboloki THEBE,18 MAR 1997,BOT,4f1,"Moratalaz, Madrid (ESP)",22 JUN 2018,1180
40,2579,45.0,Abderrahman SAMBA,05 SEP 1995,QAT,2,"Stade Louis II, Monaco (MON)",12 JUL 2019,1180
41,2579,45.0,Michael NORMAN,03 DEC 1997,USA,1h4,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1180
42,2579,45.0,Vernon NORWOOD,10 APR 1992,USA,4sf2,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1180
43,2579,45.0,Leungo SCOTCH,28 FEB 1996,BOT,5sf2,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1180
44,2579,45.0,Justin ROBINSON,30 MAR 2002,USA,2f2,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",31 MAY 2021,1180
45,2579,45.0,Wilbert LONDON,17 AUG 1997,USA,8,"Hayward Field, Eugene, OR (USA)",20 JUN 2021,1180
46,2579,45.0,Liemarvin BONEVACIA,05 APR 1989,NED,4,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021,1180
47,2579,45.0,Tyler TERRY,03 DEC 1997,USA,4f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",23 APR 2022,1180
48,2579,45.0,Ryan WILLIE,24 JUN 2002,USA,5,"Hayward Field, Eugene, OR (USA)",10 JUN 2022,1180
49,2650,45.01,Amadou GAKOU,25 MAR 1940,SEN,4,"Estadio Olímpico, Ciudad de México (MEX)",18 OCT 1968,1179
50,2650,45.01,Charles ASATI,03 MAR 1946,KEN,1,Edinburgh (GBR),23 JUL 1970,1179
51,2650,45.01,Tony DARDEN,02 SEP 1957,USA,2,"Sacramento, CA (USA)",21 JUN 1981,1179
52,2650,45.01,Michael PAUL,28 MAR 1957,TTO,1,Rieti (ITA),16 SEP 1982,1179
53,2650,45.01,Jaco REINACH,1962,RSA,1,Bloemfontein (RSA),15 APR 1983,1179
54,2650,45.01,Bert CAMERON,16 NOV 1959,JAM,1,Berlin (GER),17 AUG 1983,1179
55,2650,45.01,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1,Berlin (GER),15 JUL 1984,1179
56,2650,45.01,Sunday UTI,23 OCT 1962,NGR,2qf3,"Memorial Coliseum, Los Angeles, CA (USA)",05 AUG 1984,1179
57,2650,45.01,Roddie HALEY,06 DEC 1965,USA,2,"Indianapolis, IN (USA)",07 JUN 1986,1179
58,2650,45.01,Sunder NIX,02 DEC 1961,USA,2f1,"Letzigrund, Zürich (SUI)",13 AUG 1986,1179
59,2650,45.01,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1,Dresden (GER),16 AUG 1986,1179
60,2650,45.01,Andrew VALMON,01 JAN 1965,USA,3sf1,"Indianapolis, IN (USA)",18 JUL 1988,1179
61,2650,45.01,Mohamed AL MALKY,01 DEC 1962,OMA,4f1,"Letzigrund, Zürich (SUI)",16 AUG 1989,1179
62,2650,45.01,Steve LEWIS,16 MAY 1969,USA,1sf1,"Durham, NC (USA)",01 JUN 1990,1179
63,2650,45.01,Samuel MATETE,27 JUL 1968,ZAM,1,"Houston, TX (USA)",23 MAY 1992,1179
64,2650,45.01,Danny EVERETT,01 NOV 1966,USA,1qf2,"New Orleans, LA (USA)",23 JUN 1992,1179
65,2650,45.01,Ibrahim Muftah ISMAIL FARAJ,10 MAY 1972,QAT,3sf1,"Estadio Olímpico, Barcelona (ESP)",03 AUG 1992,1179
66,2650,45.01,Samson KITUR,25 FEB 1966,KEN,2,Rieti (ITA),06 SEP 1992,1179
67,2650,45.01,Antonio PETTIGREW,03 NOV 1967,USA,3f2,Zürich (SUI),04 AUG 1993,1179
68,2650,45.01,Kennedy OCHIENG,30 DEC 1971,KEN,4sf1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993,1179
69,2650,45.01,Kevin LYLES,23 JUL 1973,USA,1,"Knoxville, TN (USA)",07 APR 1995,1179
70,2650,45.01,Jerome YOUNG,14 AUG 1976,USA,1,"Walnut, CA (USA)",24 JUN 1995,1179
71,2650,45.01,Roger BLACK,31 MAR 1966,GBR,3qf1,"Ullevi Stadium, Göteborg (SWE)",06 AUG 1995,1179
72,2650,45.01,Iwan THOMAS,05 JAN 1974,GBR,4sf2,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996,1179
73,2650,45.01,Davian CLARKE,30 APR 1976,JAM,1f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997,1179
74,2650,45.01,Marlon RAMSEY,11 SEP 1974,USA,1,"College Station, TX (USA)",09 MAY 1998,1179
75,2650,45.01,Arnaud MALHERBE,20 NOV 1972,RSA,sf,Kuala Lumpur (MAS),17 SEP 1998,1179
76,2650,45.01,Sanderlei Claro PARRELA,07 OCT 1974,BRA,2,"Raleigh, NC (USA)",17 JUN 2000,1179
77,2650,45.01,Angelo TAYLOR,29 DEC 1978,USA,1,Gateshead (GBR),28 AUG 2000,1179
78,2650,45.01,Robert MAĆKOWIAK,13 MAY 1970,POL,1qf4,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,1179
79,2650,45.01,Sanderlei Claro PARRELA,07 OCT 1974,BRA,4,"Olympic Stadium, Sydney (AUS)",25 SEP 2000,1179
80,2650,45.01,Eric MILAZAR,01 JUN 1975,MRI,1,Avellino (ITA),13 JUN 2001,1179
81,2650,45.01,Gary KIKAYA,04 FEB 1978,COD,1h3,"Baton Rouge, LA (USA)",30 MAY 2002,1179
82,2650,45.01,Avard MONCUR,02 NOV 1978,BAH,2,Stockholm (SWE),16 JUL 2002,1179
83,2650,45.01,Alleyne FRANCIQUE,07 JUN 1976,GRN,1,Bratislava (SVK),10 JUN 2003,1179
84,2650,45.01,David CANAL,07 DEC 1978,ESP,1,Jerez (ESP),03 AUG 2003,1179
85,2650,45.01,Leslie DJHONE,18 MAR 1981,FRA,5sf1,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1179
86,2650,45.01,Robert TOBIN,20 DEC 1983,GBR,1,Genève (SUI),11 JUN 2005,1179
87,2650,45.01,Derrick BREW,28 DEC 1977,USA,5,"Carson, CA (USA)",25 JUN 2005,1179
88,2650,45.01,Brandon SIMPSON,06 SEP 1981,BRN,6,"Olympiastadion, Helsinki (FIN)",12 AUG 2005,1179
89,2650,45.01,Jamel ASHLEY,17 APR 1979,USA,6,"Indianapolis, IN (USA)",24 JUN 2006,1179
90,2650,45.01,Marc RAQUIL,02 APR 1977,FRA,3f2,"Stadio Olimpico, Roma (ITA)",14 JUL 2006,1179
91,2650,45.01,Brandon SIMPSON,06 SEP 1981,BRN,2f2,Madrid (ESP),17 JUL 2006,1179
92,2650,45.01,Leslie DJHONE,18 MAR 1981,FRA,1,La Chaux-de-Fonds (SUI),12 AUG 2007,1179
93,2650,45.01,Nery BRENES,25 SEP 1985,CRC,1h6,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007,1179
94,2650,45.01,Ato STEPHENS,19 JUN 1979,TTO,1f2,Ponce (PUR),17 MAY 2008,1179
95,2650,45.01,LeJerald BETTERS,06 FEB 1988,USA,1,"Boulder, CO (USA)",18 MAY 2008,1179
96,2650,45.01,Reggie WITHERSPOON,31 MAY 1985,USA,4,"Eugene, OR (USA)",03 JUL 2008,1179
97,2650,45.01,Gary KIKAYA,04 FEB 1978,COD,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1179
98,2650,45.01,LaToy WILLIAMS,28 MAY 1988,BAH,1f2,"Waco, TX (USA)",18 APR 2009,1179
99,2650,45.01,Kirani JAMES,01 SEP 1992,GRN,1,"Knoxville, TN (USA)",16 MAY 2010,1179
0,2650,45.01,Josh SCOTT,03 SEP 1985,USA,5,"Drake Stadium, Des Moines, IA (USA)",26 JUN 2010,1179
1,2650,45.01,Kévin BORLÉE,22 FEB 1988,BEL,4,"Poljud Stadion, Split (CRO)",04 SEP 2010,1179
2,2650,45.01,Ramon MILLER,17 FEB 1987,BAH,3,Guadalajara (MEX),26 OCT 2011,1179
3,2650,45.01,Maksim DYLDIN,15 MAY 1987,RUS,1,Cheboksary (RUS),05 JUL 2012,1179
4,2650,45.01,Arman Gino HALL,12 FEB 1994,USA,3,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2013,1179
5,2650,45.01,Rabah YOUSIF,11 DEC 1986,GBR,1,Birmingham (GBR),05 JUL 2015,1179
6,2650,45.01,David VERBURG,14 MAY 1991,USA,2,"Olympic Stadium, London (GBR)",25 JUL 2015,1179
7,2650,45.01,Vitaliy BUTRYM,10 JAN 1991,UKR,1,Almaty (KAZ),25 JUL 2015,1179
8,2650,45.01,Kévin BORLÉE,22 FEB 1988,BEL,3h3,"National Stadium, Beijing (CHN)",23 AUG 2015,1179
9,2650,45.01,Bonface Ontuga MWERESA,13 NOV 1993,KEN,2,Brazzaville (CGO),15 SEP 2015,1179
10,2650,45.01,Vernon NORWOOD,10 APR 1992,USA,1f2,"Baton Rouge, LA (USA)",23 APR 2016,1179
11,2650,45.01,Steven CHAMPLIN,16 FEB 1996,USA,1f1,"Lubbock, TX (USA)",28 APR 2017,1179
12,2650,45.01,Michael NORMAN,03 DEC 1997,USA,4h2,"Sacramento, CA (USA)",22 JUN 2017,1179
13,2650,45.01,Vernon NORWOOD,10 APR 1992,USA,3,"Letzigrund, Zürich (SUI)",24 AUG 2017,1179
14,2650,45.01,Nathan STROTHER,06 SEP 1995,USA,1f5,"Fayetteville, AR (USA)",27 APR 2018,1179
15,2650,45.01,Davide RE,16 MAR 1993,ITA,1f1,Genève (SUI),15 JUN 2019,1179
16,2650,45.01,Trevor STEWART,20 MAY 1997,USA,1,Queretaro (MEX),06 JUL 2019,1179
17,2650,45.01,Abbas Abubakar ABBAS,17 MAY 1996,BRN,1f2,Castellón (ESP),23 JUL 2019,1179
18,2650,45.01,Alexander OGANDO,03 MAY 2000,DOM,1f1,"Estadio Iberoamericano, Huelva (ESP)",03 JUN 2021,1179
19,2650,45.01,Liemarvin BONEVACIA,05 APR 1989,NED,1f1,"Centre sportif Bout-du-Monde, Genève (SUI)",12 JUN 2021,1179
20,2650,45.01,Busang Collen KEBINATSHIPI,13 FEB 2004,BOT,1,"FBK Stadium, Hengelo (NED)",04 JUN 2023,1179
