"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
72,2068,1:31:51,Ai MICHIGUCHI,03 JUN 1988,JPN,9,Nomi (JPN),20 MAR 2016,1105
73,2068,1:31:51,Kumiko OKADA,17 OCT 1991,JPN,2,Kobe (JPN),21 FEB 2021,1105
74,2068,1:31:51,Jemima MONTAG,15 FEB 1998,AUS,1,"Fawkner Park, Melbourne (AUS)",02 MAY 2021,1105
75,2076,1:31:52,Yevdokiya KOROTKOVA,28 FEB 1979,RUS,7,Saransk (RUS),11 JUN 2005,1105
76,2076,1:31:52,Olga SURANOVA,07 DEC 1986,RUS,9,"Adler, Sochi (RUS)",17 FEB 2007,1105
77,2076,1:31:52,Elisa RIGAUDO,17 JUN 1980,ITA,8,"Olympiastadion, Berlin (GER)",16 AUG 2009,1105
78,2076,1:31:52,Masumi FUCHISE,02 SEP 1986,JPN,1,Nomi (JPN),13 MAR 2011,1105
79,2076,1:31:52,Laura GARCÍA-CARO,16 APR 1995,ESP,3,"Kadrioru staadion, Tallinn (EST)",10 JUL 2015,1105
80,2076,1:31:52,Sandra Viviana GALVIS,28 JUN 1986,COL,9,Dudince (SVK),19 MAR 2016,1105
81,2076,1:31:52,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,21,Roma (ITA),07 MAY 2016,1105
82,2076,1:31:52,Erica SENA,03 MAY 1985,BRA,4,Suzhou (CHN),20 OCT 2019,1105
83,2076,1:31:52,. RAVINA,21 MAY 1997,IND,1f1,Ranchi (IND),16 APR 2022,1105
84,2085,1:31:53,Ileana SALVADOR,16 JAN 1962,ITA,1,Baia Domizia (ITA),25 SEP 1993,1104
85,2085,1:31:53,Claudia ŞTEF,25 FEB 1978,ROU,8,Rio Maior (POR),14 APR 2007,1104
86,2085,1:31:53,Natalya SHIVIREVA,31 AUG 1978,RUS,,"Adler, Sochi (RUS)",23 FEB 2008,1104
87,2085,1:31:53,Claudia ŞTEF,25 FEB 1978,ROU,6,Sesto San Giovanni (ITA),01 MAY 2009,1104
88,2085,1:31:53,Tatyana MINEYEVA,10 AUG 1990,RUS,8,Sochi (RUS),26 FEB 2011,1104
89,2085,1:31:53,Tianshu SHI,07 JUN 1988,CHN,6,Taicang (CHN),22 APR 2011,1104
90,2085,1:31:53,Erica SENA,03 MAY 1985,BRA,5,Rio Maior (POR),14 APR 2012,1104
91,2085,1:31:53,Nastassia YATSEVICH,18 JAN 1985,BLR,2,Brest (BLR),24 JUN 2014,1104
92,2085,1:31:53,Paola PÉREZ,21 DEC 1989,ECU,3,"CIBC, Toronto (CAN)",19 JUL 2015,1104
93,2085,1:31:53,Bethan DAVIES,07 NOV 1990,GBR,3,Lugano (SUI),11 MAR 2018,1104
94,2085,1:31:53,Živilė VAICIUKEVIČIŪTĖ,03 APR 1996,LTU,4,Poděbrady (CZE),07 APR 2018,1104
95,2085,1:31:53,Jemima MONTAG,15 FEB 1998,AUS,5,Nomi (JPN),17 MAR 2019,1104
96,2085,1:31:53,Magaly BONILLA,08 FEB 1992,ECU,19,La Coruña (ESP),08 JUN 2019,1104
97,2085,1:31:53,Rebecca HENDERSON,04 JUL 2001,AUS,2,"Fawkner Park, Melbourne (AUS)",02 MAY 2021,1104
98,2085,1:31:53,Kumiko OKADA,17 OCT 1991,JPN,14,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022,1104
99,2100,1:31:54,Kristina SALTANOVIČ,20 FEB 1975,LTU,27,Naumburg (GER),02 MAY 2004,1104
0,2100,1:31:54,Claudia ŞTEF,25 FEB 1978,ROU,3.0,La Coruña (ESP),02 JUN 2007,1104
1,2100,1:31:54,Claudia ŞTEF,25 FEB 1978,ROU,5.0,Rio Maior (POR),04 APR 2009,1104
2,2100,1:31:54,Agnese PASTARE,27 OCT 1988,LAT,21.0,"Olympic Stadium, London (GBR)",11 AUG 2012,1104
3,2100,1:31:54,Ana CABECINHA,29 APR 1984,POR,3.0,Rio Maior (POR),01 APR 2017,1104
4,2100,1:31:54,Maritza Rafaela PONCIO,23 DEC 1994,GUA,1.0,San Jerónimo (GUA),12 DEC 2020,1104
5,2100,1:31:54,Karla JARAMILLO,21 JAN 1997,ECU,2.0,Guayaquil (ECU),07 MAY 2021,1104
6,2100,1:31:54,Jiayu YANG,18 FEB 1996,CHN,12.0,"Odori Park, Sapporo (JPN)",06 AUG 2021,1104
7,2100,1:31:54,Jiayu YANG,18 FEB 1996,CHN,2.0,Muscat (OMA),04 MAR 2022,1104
8,2109,1:31:55,Teresa LINARES,29 APR 1969,ESP,5.0,Hildesheim (GER),09 JUL 2000,1104
9,2109,1:31:55,Guangkun HU,04 AUG 1976,CHN,17.0,Dandong (CHN),13 APR 2001,1104
10,2109,1:31:55,Athanasia TSOUMELEKA,02 JAN 1982,GRE,1.0,Kastoria (GRE),07 JUN 2003,1104
11,2109,1:31:55,Nan ZHANG,18 APR 1986,CHN,1.0,Qingdao (CHN),27 SEP 2003,1104
12,2109,1:31:55,Natalya SHIVIREVA,31 AUG 1978,RUS,6.0,"Adler, Sochi (RUS)",08 FEB 2004,1104
13,2109,1:31:55,María José POVES,16 MAR 1978,ESP,1.0,El Prat de Llobregat (ESP),27 FEB 2005,1104
14,2109,1:31:55,Yelena GINKO,30 JUL 1976,BLR,1.0,Nesvizh (BLR),15 APR 2007,1104
15,2109,1:31:55,Kristina SALTANOVIČ,20 FEB 1975,LTU,5.0,Mealhada (POR),01 MAR 2008,1104
16,2109,1:31:55,María VASCO,26 DEC 1975,ESP,1.0,Chihuahua (MEX),15 MAY 2010,1104
17,2109,1:31:55,Svetlana SOLOVYEVA,06 NOV 1986,RUS,9.0,Sochi (RUS),26 FEB 2011,1104
18,2109,1:31:55,Olive LOUGHNANE,14 JAN 1976,IRL,2.0,Dublin (IRL),26 JUN 2011,1104
19,2109,1:31:55,Júlia TAKÁCS,29 JUN 1989,ESP,2.0,"Mestský Stadion, Ostrava (CZE)",17 JUL 2011,1104
20,2109,1:31:55,Aiman KOZHAKHMETOVA,23 APR 1991,KAZ,,Sochi (RUS),18 FEB 2012,1104
21,2109,1:31:55,Mirna ORTÍZ,28 FEB 1987,GUA,,Pontevedra (ESP),04 MAR 2012,1104
22,2109,1:31:55,Monica EQUIHUA,23 SEP 1982,MEX,1.0,Poděbrady (CZE),13 APR 2013,1104
23,2109,1:31:55,Yanmin BO,29 JUN 1987,CHN,4.0,Shenyang (CHN),12 MAY 2013,1104
24,2109,1:31:55,Maocuo LI,20 OCT 1992,CHN,12.0,Huangshan (CHN),27 FEB 2014,1104
25,2109,1:31:55,Raquel GONZÁLEZ,16 NOV 1989,ESP,1.0,El Vendrell (ESP),04 FEB 2018,1104
26,2109,1:31:55,Hanna SHEVCHUK,18 JUL 1996,UKR,5.0,Ivano-Frankivsk (UKR),18 OCT 2020,1104
27,2109,1:31:55,Nanako FUJII,07 MAY 1999,JPN,13.0,"Odori Park, Sapporo (JPN)",06 AUG 2021,1104
28,2109,1:31:55,Zhang LINGFEN,22 OCT 2001,CHN,10.0,Huangshan (CHN),05 MAR 2023,1104
29,2130,1:31:56,Yelena SAYKO,24 DEC 1967,RUS,1.0,Izhevsk (RUS),27 AUG 1994,1104
30,2130,1:31:56,Inês HENRIQUES,01 MAY 1980,POR,8.0,Sesto San Giovanni (ITA),01 MAY 2006,1104
31,2130,1:31:56,Melanie SEEGER,08 JAN 1977,GER,22.0,"National Stadium, Beijing (CHN)",21 AUG 2008,1104
32,2130,1:31:56,Olga SURANOVA,07 DEC 1986,RUS,3.0,Cheboksary (RUS),13 JUN 2009,1104
33,2130,1:31:56,Yuanyuan NI,06 APR 1995,CHN,3.0,Baoji (CHN),17 SEP 2011,1104
34,2130,1:31:56,Elisa RIGAUDO,17 JUN 1980,ITA,1.0,Latina (ITA),29 JAN 2012,1104
35,2130,1:31:56,Hong LIU,12 MAY 1987,CHN,,Latina (ITA),29 JAN 2012,1104
36,2130,1:31:56,Mingxia YANG,13 JAN 1990,CHN,19.0,Huangshan (CHN),04 MAR 2017,1104
37,2130,1:31:56,Ana CABECINHA,29 APR 1984,POR,8.0,"Odeonplatz, München (GER)",20 AUG 2022,1104
38,2139,1:31:57,Gisella ORSINI,09 DEC 1971,ITA,21.0,Cixi City (CHN),23 APR 2005,1103
39,2139,1:31:57,Ana Maria GROZA,01 JUN 1976,ROU,6.0,La Coruña (ESP),04 JUN 2005,1103
40,2139,1:31:57,Oksana CHUBENKO-YANKOVSKAYA,22 SEP 1987,RUS,19.0,"Adler, Sochi (RUS)",23 FEB 2008,1103
41,2139,1:31:57,Melanie SEEGER,08 JAN 1977,GER,2.0,Naumburg (GER),01 JUN 2008,1103
42,2139,1:31:57,Irina STANKINA,25 MAR 1977,RUS,8.0,Saransk (RUS),08 JUN 2008,1103
43,2139,1:31:57,Kumi OTOSHI,29 JUL 1985,JPN,7.0,Sesto San Giovanni (ITA),01 MAY 2009,1103
44,2139,1:31:57,Tatyana KOROTKOVA,24 APR 1980,RUS,6.0,Saransk (RUS),11 JUN 2011,1103
45,2139,1:31:57,Yanfei LI,12 JAN 1990,CHN,1.0,Erdos (CHN),14 SEP 2012,1103
46,2139,1:31:57,Yanxue MAO,15 FEB 1994,CHN,3.0,Taicang (CHN),01 MAR 2013,1103
47,2139,1:31:57,Sandra Viviana GALVIS,28 JUN 1986,COL,36.0,Taicang (CHN),03 MAY 2014,1103
48,2139,1:31:57,Laura REYNOLDS,20 JAN 1989,IRL,7.0,La Coruña (ESP),31 MAY 2014,1103
49,2139,1:31:57,Kumiko OKADA,17 OCT 1991,JPN,1.0,Kobe (JPN),15 FEB 2015,1103
50,2139,1:31:57,Yana SMERDOVA,07 FEB 1998,ANA,5.0,Sochi (RUS),19 FEB 2018,1103
51,2139,1:31:57,Margarita NIKIFOROVA,19 AUG 1998,RUS,5.0,Cheboksary (RUS),09 JUN 2018,1103
52,2139,1:31:57,Inna KASHYNA,27 SEP 1991,UKR,4.0,Suzhou (CHN),24 SEP 2018,1103
53,2139,1:31:57,Živilė VAICIUKEVIČIŪTĖ,03 APR 1996,LTU,4.0,Poděbrady (CZE),06 APR 2019,1103
54,2139,1:31:57,Marina NOVIKOVA,01 MAR 1989,RUS,5.0,Cheboksary (RUS),15 JUN 2019,1103
55,2139,1:31:57,Xueying BAI,26 APR 2000,CHN,8.0,Huangshan (CHN),20 MAR 2021,1103
56,2139,1:31:57,Raquel GONZÁLEZ,16 NOV 1989,ESP,14.0,"Odori Park, Sapporo (JPN)",06 AUG 2021,1103
57,2139,1:31:57,Kumiko OKADA,17 OCT 1991,JPN,15.0,"Odori Park, Sapporo (JPN)",06 AUG 2021,1103
58,2159,1:31:58,Tamara ROMANOVA,02 JUL 1967,RUS,1.0,Moskva (RUS),25 APR 1992,1103
59,2159,1:31:58,Jane SAVILLE,05 NOV 1974,AUS,18.0,Mézidon-Canon (FRA),02 MAY 1999,1103
60,2159,1:31:58,Lyudmila ARKHIPOVA,12 SEP 1980,RUS,3.0,Ishevsk (RUS),25 SEP 2004,1103
61,2159,1:31:58,Vera SANTOS,03 DEC 1981,POR,7.0,Miskolc (HUN),21 MAY 2005,1103
62,2159,1:31:58,Inês HENRIQUES,01 MAY 1980,POR,12.0,"Ullevi Stadium, Göteborg (SWE)",09 AUG 2006,1103
63,2159,1:31:58,Anna DRABENYA,15 AUG 1987,BLR,22.0,"Olympic Stadium, London (GBR)",11 AUG 2012,1103
64,2159,1:31:58,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,23.0,"Olympic Stadium, London (GBR)",11 AUG 2012,1103
65,2159,1:31:58,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,17.0,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1103
66,2159,1:31:58,Tongmei ZHOU,04 APR 1988,CHN,1.0,Nomi (JPN),16 MAR 2014,1103
67,2159,1:31:58,Olga DUBROVINA,11 JUN 1993,RUS,4.0,Cheboksary (RUS),06 JUN 2014,1103
68,2159,1:31:58,Ainhoa PINEDO,17 FEB 1983,ESP,10.0,Rio Maior (POR),18 APR 2015,1103
69,2159,1:31:58,Susana FEITOR,28 JAN 1975,POR,11.0,Rio Maior (POR),18 APR 2015,1103
70,2159,1:31:58,Susana FEITOR,28 JAN 1975,POR,19.0,Murcia (ESP),17 MAY 2015,1103
71,2159,1:31:58,Yehualeye BELETEW,31 JUL 1998,ETH,2.0,Durban (RSA),26 JUN 2016,1103
72,2159,1:31:58,Elvira KHASANOVA,10 JAN 2000,ANA,16.0,"Odori Park, Sapporo (JPN)",06 AUG 2021,1103
73,2174,1:31:59,Olga KARDOPOLTSEVA,11 SEP 1966,URS,1.0,Yevpatoriya (URS),30 SEP 1989,1103
74,2174,1:31:59,Tamara SUROVTSEVA,12 JUN 1960,URS,2.0,Kaliningrad (URS),29 APR 1990,1103
75,2174,1:31:59,Lyudmila SAVINOVA,1972,RUS,1.0,Izhevsk (RUS),27 AUG 1994,1103
76,2174,1:31:59,Na SHI,17 FEB 1981,CHN,28.0,Naumburg (GER),02 MAY 2004,1103
77,2174,1:31:59,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,16.0,"Olympic Stadium, Athina (GRE)",23 AUG 2004,1103
78,2174,1:31:59,Norica CÎMPEAN,22 MAR 1972,ROU,1.0,Bucureşti (ROU),10 JUN 2006,1103
79,2174,1:31:59,Svetlana VASILYEVA,13 AUG 1985,RUS,6.0,Cheboksary (RUS),17 JUN 2007,1103
80,2174,1:31:59,Oksana CHUBENKO-YANKOVSKAYA,22 SEP 1987,RUS,11.0,"Adler, Sochi (RUS)",28 FEB 2009,1103
81,2174,1:31:59,Tatyana SIBILEVA,17 MAY 1980,RUS,6.0,Rio Maior (POR),04 APR 2009,1103
82,2174,1:31:59,Genmiao DONG,16 JUL 1994,CHN,13.0,Huangshan (CHN),27 FEB 2014,1103
83,2174,1:31:59,Marina NOVIKOVA,01 MAR 1989,RUS,1.0,Cheboksary (RUS),06 SEP 2014,1103
84,2174,1:31:59,Yuliya TUROVA,09 JUN 1997,RUS,5.0,Sochi (RUS),18 FEB 2019,1103
85,2174,1:31:59,Marina NOVIKOVA,01 MAR 1989,RUS,4.0,"Yelena Yelesina Stadium, Chelyabinsk (RUS)",27 AUG 2022,1103
86,2187,1:32:00,Natalya TROFIMOVA,17 JAN 1975,RUS,7.0,"Adler, Sochi (RUS)",07 FEB 1999,1102
87,2187,1:32:00,Raquel GONZÁLEZ,16 NOV 1989,ESP,14.0,"National Stadium, Beijing (CHN)",28 AUG 2015,1102
88,2187,1:32:00,Sandra Viviana GALVIS,28 JUN 1986,COL,22.0,Roma (ITA),07 MAY 2016,1102
89,2187,1:32:00,Emilie MENUET,27 SEP 1991,FRA,1.0,La Roche-sur-Yon (FRA),12 MAR 2017,1102
90,2187,1:32:00,Valentina TRAPLETTI,12 JUL 1985,ITA,1.0,Grottammare (ITA),15 OCT 2017,1102
91,2187,1:32:00,Kimberly GARCÍA LEÓN,19 OCT 1993,PER,2.0,Lima (PER),06 FEB 2022,1102
92,2187,1:32:00,Anna TERLYUKEVICH,15 AUG 1987,BLR,2.0,Brest (BLR),23 APR 2022,1102
93,2194,1:32:01,Melanie SEEGER,08 JAN 1977,GER,2.0,Dresden (GER),24 APR 2005,1102
94,2194,1:32:01,Jolanta DUKURE,20 SEP 1979,LAT,17.0,La Coruña (ESP),13 MAY 2006,1102
95,2194,1:32:01,Sha YANG,16 JAN 1986,CHN,2.0,Xi'an (CHN),22 OCT 2006,1102
96,2194,1:32:01,Susana FEITOR,28 JAN 1975,POR,5.0,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007,1102
97,2194,1:32:01,Paola PÉREZ,21 DEC 1989,ECU,4.0,Zaniemsyl (POL),21 APR 2012,1102
98,2194,1:32:01,Yingliu WANG,01 MAY 1992,CHN,17.0,Taicang (CHN),01 MAR 2013,1102
99,2194,1:32:01,Agnieszka DYGACZ,18 JUL 1985,POL,3.0,Zaniemsyl (POL),20 APR 2013,1102
0,2194,1:32:01,Viktória MADARÁSZ,12 MAY 1985,HUN,15.0,"National Stadium, Beijing (CHN)",28 AUG 2015,1102
1,2194,1:32:01,Seas-byeol WEON,08 APR 1990,KOR,2.0,Gangneung (KOR),18 OCT 2015,1102
2,2194,1:32:01,Ayşe TEKDAL,28 OCT 1999,TUR,1.0,Izmir (TUR),03 MAR 2019,1102
3,2194,1:32:01,Inna KASHYNA,27 SEP 1991,UKR,1.0,Ivano-Frankivsk (UKR),24 MAR 2019,1102
4,2194,1:32:01,Darya PALUEKTAVA,04 MAR 1993,BLR,1.0,Brest (BLR),27 APR 2019,1102
5,2194,1:32:01,Xiuzhi LYU,26 OCT 1993,CHN,20.0,La Coruña (ESP),08 JUN 2019,1102
6,2207,1:32:02,Lyudmyla SHELEST,04 OCT 1974,UKR,16.0,Eisenhüttenstadt (GER),17 JUN 2000,1102
7,2207,1:32:02,Kerry SAXBY-JUNNA,02 JUN 1961,AUS,7.0,"Olympic Stadium, Sydney (AUS)",28 SEP 2000,1102
8,2207,1:32:02,María VASCO,26 DEC 1975,ESP,4.0,Rio Maior (POR),03 APR 2004,1102
9,2207,1:32:02,Maribel GONCALVES,01 APR 1978,POR,29.0,Naumburg (GER),02 MAY 2004,1102
10,2207,1:32:02,Claire WOODS,06 JUL 1981,AUS,10.0,La Coruña (ESP),19 JUN 2010,1102
11,2207,1:32:02,María José POVES,16 MAR 1978,ESP,16.0,"Letzigrund, Zürich (SUI)",14 AUG 2014,1102
12,2207,1:32:02,Sofiya BRODATSKAYA,24 OCT 1994,RUS,8.0,Sochi (RUS),27 FEB 2015,1102
13,2207,1:32:02,Yefang JI,04 MAR 1996,CHN,7.0,Huangshan (CHN),06 MAR 2016,1102
14,2207,1:32:02,Sofiya BRODATSKAYA,24 OCT 1994,RUS,1.0,Kostroma (RUS),03 SEP 2016,1102
15,2207,1:32:02,Na WANG,29 MAY 1995,CHN,6.0,Leshan (CHN),06 SEP 2019,1102
16,2207,1:32:02,Raquel GONZÁLEZ,16 NOV 1989,ESP,1.0,El Vendrell (ESP),26 JAN 2020,1102
17,2207,1:32:02,Sandra Viviana GALVIS,28 JUN 1986,COL,10.0,Poděbrady (CZE),02 APR 2022,1102
18,2207,1:32:02,Clémence BERETTA,22 DEC 1997,FRA,11.0,Poděbrady (CZE),02 APR 2022,1102
19,2220,1:32:03,Valentina TSYBULSKAYA,19 FEB 1968,BLR,9.0,La Coruña (ESP),07 JUN 2003,1102
20,2220,1:32:03,Natalya MISYULYA,14 APR 1966,BLR,8.0,Miskolc (HUN),21 MAY 2005,1102
21,2220,1:32:03,Beatriz PASCUAL,09 MAY 1982,ESP,1.0,Badalona (ESP),13 FEB 2011,1102
22,2220,1:32:03,Xingcai LUO,18 JUL 1994,CHN,4.0,Baoji (CHN),17 SEP 2011,1102
23,2220,1:32:03,Irina SHUSHINA,30 OCT 1986,RUS,2.0,Cheboksary (RUS),09 SEP 2012,1102
24,2220,1:32:03,Inês HENRIQUES,01 MAY 1980,POR,3.0,Rio Maior (POR),05 APR 2014,1102
25,2220,1:32:03,Mária GÁLIKOVÁ,21 AUG 1980,SVK,17.0,"Letzigrund, Zürich (SUI)",14 AUG 2014,1102
26,2220,1:32:03,Antigoni NTRISMPIOTI,21 MAR 1984,GRE,24.0,"Olympic Stadium, London (GBR)",13 AUG 2017,1102
27,2220,1:32:03,Katarzyna ZDZIEBŁO,28 NOV 1996,POL,1.0,Zaniemsyl (POL),13 APR 2019,1102
28,2220,1:32:03,Hanna SHEVCHUK,18 JUL 1996,UKR,7.0,Ivano-Frankivsk (UKR),14 MAR 2020,1102
29,2220,1:32:03,Mariavittoria BECCHETTI,12 DEC 1994,ITA,6.0,La Coruña (ESP),05 JUN 2021,1102
30,2220,1:32:03,Lijuang XIE,14 MAY 1993,CHN,8.0,Xi'an (CHN),20 SEP 2021,1102
31,2232,1:32:04,Erica ALFRIDI,22 FEB 1968,ITA,6.0,"La Cartuja, Sevilla (ESP)",27 AUG 1999,1101
32,2232,1:32:04,Victoria PALACIOS,29 MAR 1977,MEX,7.0,Tijuana (MEX),20 MAR 2004,1101
33,2232,1:32:04,Jane SAVILLE,05 NOV 1974,AUS,1.0,Dublin (IRL),27 JUN 2004,1101
34,2232,1:32:04,Yekaterina YEZHOVA,03 JUL 1982,RUS,5.0,Chelyabinsk (RUS),02 SEP 2005,1101
35,2232,1:32:04,Valentina TRAPLETTI,12 JUL 1985,ITA,23.0,Roma (ITA),07 MAY 2016,1101
36,2232,1:32:04,Emilie MENUET,27 SEP 1991,FRA,13.0,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1101
37,2232,1:32:04,Ayşe TEKDAL,28 OCT 1999,TUR,5.0,Poděbrady (CZE),06 APR 2019,1101
38,2232,1:32:04,Paola PÉREZ,21 DEC 1989,ECU,3.0,Macas (ECU),15 FEB 2020,1101
39,2232,1:32:04,Marina NOVIKOVA,01 MAR 1989,RUS,3.0,Cheboksary (RUS),29 MAY 2021,1101
40,2241,1:32:05,Olga VOLKOVA,11 NOV 1964,RUS,2.0,Moskva (RUS),25 APR 1992,1101
41,2241,1:32:05,Sari ESSAYAH,21 FEB 1967,FIN,1.0,Vantaa (FIN),05 MAY 1996,1101
42,2241,1:32:05,Athanasia TSOUMELEKA,02 JAN 1982,GRE,1.0,Athina (GRE),12 JUN 2004,1101
43,2241,1:32:05,Vera SANTOS,03 DEC 1981,POR,5.0,Sesto San Giovanni (ITA),30 APR 2005,1101
44,2241,1:32:05,María José POVES,16 MAR 1978,ESP,18.0,La Coruña (ESP),13 MAY 2006,1101
45,2241,1:32:05,Natalya SHIVIREVA,31 AUG 1978,RUS,10.0,"Adler, Sochi (RUS)",17 FEB 2007,1101
46,2241,1:32:05,Johanna JACKSON,17 JAN 1985,GBR,3.0,Sesto San Giovanni (ITA),01 MAY 2010,1101
47,2241,1:32:05,Júlia TAKÁCS,29 JUN 1989,ESP,8.0,Saransk (RUS),13 MAY 2012,1101
48,2241,1:32:05,Valentina TRAPLETTI,12 JUL 1985,ITA,1.0,Grosseto (ITA),26 JAN 2020,1101
49,2241,1:32:05,Zhuomayingji NIU,26 JAN 2002,CHN,9.0,Nanjing (CHN),22 JAN 2022,1101
50,2241,1:32:05,Lamei YIN,21 DEC 2002,CHN,10.0,Nanjing (CHN),22 JAN 2022,1101
51,2252,1:32:06,Larisa YEMELYANOVA,06 JAN 1980,RUS,3.0,"Olympisch Stadion, Amsterdam (NED)",15 JUL 2001,1101
52,2252,1:32:06,Jane SAVILLE,05 NOV 1974,AUS,1.0,Sydney (AUS),28 FEB 2004,1101
53,2252,1:32:06,Geovana IRUSTA,26 SEP 1975,BOL,7.0,La Coruña (ESP),05 JUN 2004,1101
54,2252,1:32:06,Feifei LIU,16 SEP 1986,CHN,22.0,Cixi City (CHN),23 APR 2005,1101
55,2252,1:32:06,Mayumi KAWASAKI,10 MAY 1980,JPN,1.0,Kobe (JPN),29 JAN 2006,1101
56,2252,1:32:06,Olga KANISKINA,19 JAN 1985,RUS,1.0,Saransk (RUS),03 JUN 2006,1101
57,2252,1:32:06,Qiuyan JIANG,14 MAR 1983,CHN,3.0,Xi'an (CHN),22 OCT 2006,1101
58,2252,1:32:06,Claudia ŞTEF,25 FEB 1978,ROU,7.0,La Coruña (ESP),07 JUN 2008,1101
59,2252,1:32:06,Vera SANTOS,03 DEC 1981,POR,2.0,Chihuahua (MEX),15 MAY 2010,1101
60,2252,1:32:06,Alina MATVEYUK,29 JUL 1990,BLR,1.0,Grodno (BLR),26 JUN 2010,1101
61,2252,1:32:06,Inês HENRIQUES,01 MAY 1980,POR,8.0,"DS, Daegu (KOR)",31 AUG 2011,1101
62,2252,1:32:06,Regan LAMBLE,14 OCT 1991,AUS,1.0,Melbourne (AUS),11 DEC 2011,1101
63,2252,1:32:06,Yanfei LI,12 JAN 1990,CHN,,Latina (ITA),29 JAN 2012,1101
64,2252,1:32:06,Antia CHAMOSA,07 OCT 1999,ESP,14.0,La Coruña (ESP),03 JUN 2023,1101
65,2266,1:32:07,Rossella GIORDANO,01 DEC 1972,ITA,7.0,Sesto San Giovanni (ITA),01 MAY 2003,1100
66,2266,1:32:07,Ying ZOU,20 AUG 1982,CHN,2.0,Manila (PHI),20 SEP 2003,1100
67,2266,1:32:07,Kelian GAO,15 AUG 1983,CHN,9.0,Nanning (CHN),25 FEB 2005,1100
68,2266,1:32:07,Xue CHAI,21 JAN 1988,CHN,3.0,Xi'an (CHN),22 OCT 2006,1100
69,2266,1:32:07,Olga YAKOVENKO,01 JUN 1987,UKR,24.0,"Olympic Stadium, London (GBR)",11 AUG 2012,1100
70,2266,1:32:07,Xuhong ZHANG,10 FEB 1993,CHN,4.0,Taicang (CHN),01 MAR 2013,1100
71,2266,1:32:07,Yingqiu SU,01 FEB 1995,CHN,5.0,Shenyang (CHN),12 MAY 2013,1100
72,2266,1:32:07,Lucie PELANTOVÁ,07 MAY 1986,CZE,5.0,La Coruña (ESP),01 JUN 2013,1100
73,2266,1:32:07,Alena KHRAMOVA,18 AUG 1993,RUS,2.0,Cheboksary (RUS),06 SEP 2014,1100
74,2266,1:32:07,Yuanyuan NI,06 APR 1995,CHN,11.0,Beijing (CHN),20 MAR 2015,1100
75,2266,1:32:07,Erica SENA,03 MAY 1985,BRA,1.0,Monterrey (MEX),19 MAR 2017,1100
76,2266,1:32:07,Olena SOBCHUK,23 NOV 1995,UKR,9.0,"Odeonplatz, München (GER)",20 AUG 2022,1100
77,2278,1:32:08,Jane SAVILLE,05 NOV 1974,AUS,2.0,Tijuana (MEX),19 MAR 2005,1100
78,2278,1:32:08,Mingming HA,15 APR 1982,CHN,23.0,Cixi City (CHN),23 APR 2005,1100
79,2278,1:32:08,Norica CÎMPEAN,22 MAR 1972,ROU,7.0,La Coruña (ESP),04 JUN 2005,1100
80,2278,1:32:08,Kristina SALTANOVIČ,20 FEB 1975,LTU,19.0,La Coruña (ESP),13 MAY 2006,1100
81,2278,1:32:08,Kang ZHOU,24 DEC 1989,CHN,3.0,Xintai (CHN),24 OCT 2008,1100
82,2278,1:32:08,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,3.0,Lugano (SUI),08 MAR 2009,1100
83,2278,1:32:08,Olga YAKOVENKO,01 JUN 1987,UKR,4.0,Olhao (POR),21 MAY 2011,1100
84,2278,1:32:08,Xiaoling SONG,21 DEC 1987,CHN,6.0,Huai'an (CHN),11 FEB 2012,1100
85,2278,1:32:08,Lucie PELANTOVÁ,07 MAY 1986,CZE,2.0,Poděbrady (CZE),13 APR 2013,1100
86,2278,1:32:08,Valentina TRAPLETTI,12 JUL 1985,ITA,20.0,Murcia (ESP),17 MAY 2015,1100
87,2278,1:32:08,Inês HENRIQUES,01 MAY 1980,POR,7.0,La Coruña (ESP),06 JUN 2015,1100
88,2278,1:32:08,Ainhoa PINEDO,17 FEB 1983,ESP,8.0,La Coruña (ESP),06 JUN 2015,1100
89,2278,1:32:08,Inês HENRIQUES,01 MAY 1980,POR,3.0,Monterrey (MEX),24 FEB 2018,1100
90,2278,1:32:08,Yuanyuan NI,06 APR 1995,CHN,3.0,Xi'an (CHN),07 SEP 2018,1100
91,2278,1:32:08,Darya CHERNOVA,12 APR 2001,RUS,2.0,Sochi (RUS),19 FEB 2021,1100
92,2278,1:32:08,Zhang LINGFEN,22 OCT 2001,CHN,11.0,Nanjing (CHN),22 JAN 2022,1100
93,2294,1:32:09,Hailian PAN,21 NOV 1977,CHN,8.0,Beijing (CHN),01 MAY 1995,1100
94,2294,1:32:09,Yekaterina YEZHOVA,03 JUL 1982,RUS,9.0,Saransk (RUS),08 JUN 2008,1100
