"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
54,5632,2:00.58,Geena GALL,18 JAN 1987,USA,2sf1,"Hayward Field, Eugene, OR (USA)",23 JUN 2012,1152
55,5632,2:00.58,Eleni FILANDRA,12 JAN 1984,GRE,1,Thiva (GRE),25 JUL 2012,1152
56,5632,2:00.58,Phoebe WRIGHT,30 AUG 1988,USA,2f1,"Los Angeles, CA (USA)",17 MAY 2013,1152
57,5632,2:00.58,Marina ARZAMASOVA,17 DEC 1987,BLR,2,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1152
58,5632,2:00.58,Rababe ARAFI,12 JAN 1991,MAR,1f1,Oordegem (BEL),06 JUL 2013,1152
59,5632,2:00.58,Rose-Anne GALLIGAN,09 DEC 1987,IRL,6,"Olympic Stadium, London (GBR)",26 JUL 2013,1152
60,5632,2:00.58,Malika AKKAOUI,25 DEC 1987,MAR,6,"Stadio Olimpico, Roma (ITA)",05 JUN 2014,1152
61,5632,2:00.58,Joanna JÓŹWIK,30 JAN 1991,POL,2sf1,"Letzigrund, Zürich (SUI)",14 AUG 2014,1152
62,5632,2:00.58,Federica DEL BUONO,12 DEC 1994,ITA,5f1,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1152
63,5632,2:00.58,Joanna JÓŹWIK,30 JAN 1991,POL,2f2,Sopot (POL),27 JUN 2015,1152
64,5632,2:00.58,Chrishuna WILLIAMS,31 MAR 1993,USA,1f1,"Palo Alto, CA (USA)",01 MAY 2016,1152
65,5632,2:00.58,Tintu LUKA,26 APR 1989,IND,6h3,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1152
66,5632,2:00.58,Chrishuna WILLIAMS,31 MAR 1993,USA,5,"Sacramento, CA (USA)",25 JUN 2017,1152
67,5632,2:00.58,Emily Cherotich TUEI,13 MAY 1986,KEN,1h3,Gold Coast (AUS),12 APR 2018,1152
68,5632,2:00.58,Halimah NAKAAYI,16 OCT 1994,UGA,3,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019,1152
69,5632,2:00.58,Gabriela GAJANOVÁ,12 OCT 1999,SVK,2,"Stadion Juliska, Praha (CZE)",03 JUN 2019,1152
70,5632,2:00.58,Annemarie NISSEN,08 JUL 1994,DEN,2,"Sportcentrum, Pápa (HUN)",06 SEP 2022,1152
71,5632,2:00.58,Daniela GARCÍA,31 AUG 2001,ESP,6f1,"Estadio Iberoamericano, Huelva (ESP)",06 JUN 2023,1152
72,5673,2:00.59,Sandra GASSER,27 JUL 1962,SUI,1,Lage (GER),03 JUN 1987,1152
73,5673,2:00.59,Julie JENKINS,12 AUG 1964,USA,1,"Westwood, CA (USA)",05 JUN 1988,1152
74,5673,2:00.59,Tuuli MERIKOSKI-SILIUS,22 NOV 1967,FIN,,Helsinki (FIN),27 JUN 1991,1152
75,5673,2:00.59,Stephanie GRAF,26 APR 1973,AUT,1,Jena (GER),25 MAY 1997,1152
76,5673,2:00.59,Tina PAULINO,07 JUL 1973,MOZ,1,"Walnut, CA (USA)",18 APR 1999,1152
77,5673,2:00.59,Lwisa MSYANI JOHN,18 MAY 1980,TAN,4,Thessaloniki (GRE),22 AUG 2001,1152
78,5673,2:00.59,Mayte MARTÍNEZ,17 MAY 1976,ESP,2,Sevilla (ESP),08 JUN 2002,1152
79,5673,2:00.59,Anita BRÄGGER,06 OCT 1972,SUI,2,Luzern (SUI),25 JUN 2003,1152
80,5673,2:00.59,Marian BURNETT,22 FEB 1976,GUY,5,"New York, NY (USA)",11 JUN 2005,1152
81,5673,2:00.59,Hind DEHIBA CHAHYD,17 MAR 1979,FRA,1,Strasbourg (FRA),23 JUN 2005,1152
82,5673,2:00.59,Kameisha BENNETT,13 JAN 1981,USA,2,"Carson, CA (USA)",26 JUN 2005,1152
83,5673,2:00.59,Laetitia VALDONADO,04 AUG 1977,FRA,4f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1152
84,5673,2:00.59,Yelena SOBOLEVA,03 OCT 1982,RUS,2,Tallinn (EST),16 AUG 2005,1152
85,5673,2:00.59,Mayte MARTÍNEZ,17 MAY 1976,ESP,3sf1,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1152
86,5673,2:00.59,Olga CRISTEA,13 DEC 1987,MDA,4h5,"National Stadium, Beijing (CHN)",15 AUG 2008,1152
87,5673,2:00.59,Nataliya LUPU,04 NOV 1987,UKR,3f2,Donetsk (UKR),04 AUG 2011,1152
88,5673,2:00.59,Morgan UCENY,10 MAR 1985,USA,5,"Letzigrund, Zürich (SUI)",08 SEP 2011,1152
89,5673,2:00.59,Maggie VESSEY,23 DEC 1981,USA,2,Lignano Sabbiadoro (ITA),17 JUL 2012,1152
90,5673,2:00.59,Yvonne HAK,30 JUN 1986,NED,1,Gouda (NED),24 AUG 2012,1152
91,5673,2:00.59,Lenka MASNÁ,22 APR 1985,CZE,7,"Luzhniki Stadion, Moskva (RUS)",18 AUG 2013,1152
92,5673,2:00.59,Alysia MONTAÑO,23 APR 1986,USA,1,Valence (FRA),31 AUG 2013,1152
93,5673,2:00.59,Angela PETTY,16 AUG 1991,NZL,1f1,Stretford (GBR),12 JUL 2014,1152
94,5673,2:00.59,Rose Mary ALMANZA,13 JUL 1992,CUB,1,Camagüey (CUB),16 MAY 2015,1152
95,5673,2:00.59,Raevyn ROGERS,07 SEP 1996,USA,5,"Hayward Field, Eugene, OR (USA)",04 JUL 2016,1152
96,5673,2:00.59,Natalya PRYSHCHEPA,11 SEP 1994,UKR,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1152
97,5673,2:00.59,Simoya CAMPBELL-JOHNSON,01 MAR 1994,JAM,2,Kingston (JAM),22 JUN 2018,1152
98,5673,2:00.59,Madeleine KELLY,28 DEC 1995,CAN,1f1,"Oregon State Whyte Track and Field Center, Corvallis, OR (USA)",01 MAY 2021,1152
99,5700,2:00.60,Cyndy POOR,18 MAY 1953,USA,2,Zürich (SUI),18 AUG 1976,1152
0,5700,2:00.60,Christiane WILDSCHEK,05 JUL 1954,AUT,2,Budapest (HUN),10 JUL 1979,1152
1,5700,2:00.60,Valentina LASTOVKA,1958,URS,h,Moskva (URS),10 JUN 1983,1152
2,5700,2:00.60,Tatyana PROVIDOKHINA,26 MAR 1953,URS,2f2,Moskva (URS),11 JUN 1983,1152
3,5700,2:00.60,Ellen SCHULZ,13 APR 1962,GDR,6,Erfurt (GER),12 MAY 1984,1152
4,5700,2:00.60,Christina CAHILL,25 MAR 1957,GBR,1,Birmingham (GBR),27 JUL 1985,1152
5,5700,2:00.60,Diane MODAHL-EDWARDS,17 JUN 1966,GBR,1f1,Zagreb (CRO),21 JUN 1996,1152
6,5700,2:00.60,Toni HODGKINSON,21 DEC 1971,NZL,9,Zürich (SUI),13 AUG 1997,1152
7,5700,2:00.60,Jackline MARANGA,16 DEC 1977,KEN,6,"Olympiastadion, Berlin (GER)",26 AUG 1997,1152
8,5700,2:00.60,Julia SAKARA,12 JUL 1969,ZIM,5,Kuala Lumpur (MAS),19 SEP 1998,1152
9,5700,2:00.60,Olga RASPOPOVA,27 DEC 1978,RUS,3,Tula (RUS),09 JUN 2001,1152
10,5700,2:00.60,Faith MACHARIA,09 FEB 1976,KEN,5,Athina (GRE),11 JUN 2001,1152
11,5700,2:00.60,Lucia KLOCOVÁ,20 NOV 1983,SVK,4,Ostrava (CZE),12 JUN 2003,1152
12,5700,2:00.60,Svetlana KLYUKA,27 DEC 1978,RUS,2,San Sebastián (ESP),10 AUG 2003,1152
13,5700,2:00.60,Sandra STALS,05 JUN 1975,BEL,2,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1152
14,5700,2:00.60,Tatyana ANDRIANOVA,10 DEC 1979,RUS,1h7,Tula (RUS),29 JUL 2004,1152
15,5700,2:00.60,Joanne FENN,19 OCT 1974,GBR,15sf3,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1152
16,5700,2:00.60,Svetlana USOVICH,14 OCT 1980,BLR,5,"Olympic Stadium, Athina (GRE)",14 JUN 2005,1152
17,5700,2:00.60,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,4sf1,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1152
18,5700,2:00.60,Zahra BOURAS,13 JAN 1987,ALG,2,Reims (FRA),05 JUL 2011,1152
19,5700,2:00.60,Halima HACHLAF,06 SEP 1988,MAR,2,Paris (FRA),08 JUL 2011,1152
20,5700,2:00.60,Alice SCHMIDT,03 OCT 1981,USA,2f1,"Moratalaz, Madrid (ESP)",09 JUL 2011,1152
21,5700,2:00.60,Marilyn OKORO,23 SEP 1984,GBR,1f1,Watford (GBR),13 JUL 2011,1152
22,5700,2:00.60,Lucia KLOCOVÁ,20 NOV 1983,SVK,2f2,"Olympiastadion, Stockholm (SWE)",29 JUL 2011,1152
23,5700,2:00.60,Marilyn OKORO,23 SEP 1984,GBR,1,Birmingham (GBR),13 JUL 2013,1152
24,5700,2:00.60,Angela PETTY,16 AUG 1991,NZL,4h2,"Luzhniki Stadion, Moskva (RUS)",15 AUG 2013,1152
25,5700,2:00.60,Angelika CICHOCKA,15 MAR 1988,POL,4,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1152
26,5700,2:00.60,Molly LUDLOW,04 AUG 1987,USA,1,"San Marcos, TX (USA)",23 MAY 2014,1152
27,5700,2:00.60,Charlene LIPSEY,16 JUL 1991,USA,9,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1152
28,5700,2:00.60,Shelayna OSKAN-CLARKE,20 JAN 1990,GBR,7,"Olympic Stadium, London (GBR)",25 JUL 2015,1152
29,5700,2:00.60,Lisneidy VEITÍA,29 APR 1994,CUB,2,La Habana (CUB),29 MAY 2016,1152
30,5700,2:00.60,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,1h2,Gold Coast (AUS),12 APR 2018,1152
31,5700,2:00.60,Cinthia ANAIS,18 JAN 1988,FRA,2,Albi (FRA),07 JUL 2018,1152
32,5700,2:00.60,Brittany MCGOWAN,24 APR 1991,AUS,5,"Olympic Stadium, London (GBR)",22 JUL 2018,1152
33,5700,2:00.60,Shannon OSIKA,15 JUN 1993,USA,1,"Nashville, TN (USA)",06 JUN 2021,1152
34,5700,2:00.60,Agnès RAHAROLAHY,07 NOV 1992,FRA,6,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1152
35,5700,2:00.60,Anna CAMP BENNETT,1998,USA,5f1,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022,1152
36,5737,2:00.61,Gabriela SEDLÁKOVÁ,02 MAR 1968,TCH,5sf2,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1151
37,5737,2:00.61,Kirsty WADE,06 AUG 1962,GBR,3,Nice (FRA),10 JUL 1988,1151
38,5737,2:00.61,Sharon STEWART,17 AUG 1965,AUS,1,Melbourne (AUS),09 MAR 1989,1151
39,5737,2:00.61,Diane MODAHL-EDWARDS,17 JUN 1966,GBR,3,Rieti (ITA),06 SEP 1991,1151
40,5737,2:00.61,Maria AKRAKA,07 JUL 1966,SWE,8,Zürich (SUI),12 AUG 1998,1151
41,5737,2:00.61,Ludmila FORMANOVÁ,02 JAN 1974,CZE,2,Paris (FRA),23 JUN 2000,1151
42,5737,2:00.61,Luciana de Paula MENDES,26 JUL 1971,BRA,5,Athina (GRE),28 JUN 2000,1151
43,5737,2:00.61,Larisa MIKHAYLOVA,03 JAN 1969,RUS,5,Tula (RUS),25 JUL 2000,1151
44,5737,2:00.61,Mina AIT HAMMOU,18 JUL 1978,MAR,3,Gateshead (GBR),13 JUL 2003,1151
45,5737,2:00.61,Nahida TOUHAMI,10 FEB 1978,ALG,4,Algiers (ALG),24 JUN 2004,1151
46,5737,2:00.61,Sandra STALS,05 JUN 1975,BEL,5,San Sebastián (ESP),03 JUL 2004,1151
47,5737,2:00.61,Jolanda ČEPLAK,12 SEP 1976,SLO,1h5,"Olympic Stadium, Athina (GRE)",20 AUG 2004,1151
48,5737,2:00.61,Jennifer MEADOWS,17 APR 1981,GBR,1,Stretford (GBR),11 AUG 2007,1151
49,5737,2:00.61,Hazel CLARK,03 OCT 1977,USA,5h5,"Yanmar Stadium Nagai, Osaka (JPN)",25 AUG 2007,1151
50,5737,2:00.61,Yvonne HAK,30 JUN 1986,NED,1f1,Kassel (GER),06 JUN 2008,1151
51,5737,2:00.61,Elisa CUSMA,24 JUL 1981,ITA,1,Milano (ITA),02 AUG 2009,1151
52,5737,2:00.61,Christin WURTH-THOMAS,11 JUL 1980,USA,5,"Olympiastadion, Berlin (GER)",22 AUG 2010,1151
53,5737,2:00.61,Caster SEMENYA,07 JAN 1991,RSA,1,Dakar (SEN),28 MAY 2011,1151
54,5737,2:00.61,Jessica SMITH,11 OCT 1989,CAN,5,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1151
55,5737,2:00.61,Molly LUDLOW,04 AUG 1987,USA,1h3,"Hayward Field, Eugene, OR (USA)",22 JUN 2012,1151
56,5737,2:00.61,LaTavia THOMAS,17 DEC 1988,USA,5sf2,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013,1151
57,5737,2:00.61,Marina POSPELOVA,23 JUL 1990,RUS,2,Moskva (RUS),23 JUL 2013,1151
58,5737,2:00.61,Lynsey SHARP,11 JUL 1990,GBR,7,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1151
59,5737,2:00.61,Phoebe WRIGHT,30 AUG 1988,USA,3sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1151
60,5737,2:00.61,Tintu LUKA,26 APR 1989,IND,2,"Stadion Juliska, Praha (CZE)",06 JUN 2016,1151
61,5737,2:00.61,Raevyn ROGERS,07 SEP 1996,USA,4sf2,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1151
62,5737,2:00.61,Kore TOLA,16 JAN 1997,ETH,1,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1151
63,5737,2:00.61,Margaret Nyairera WAMBUI,15 SEP 1995,KEN,6,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1151
64,5737,2:00.61,Habitam ALEMU,09 JUL 1997,ETH,7,"Khalifa International Stadium, Doha (QAT)",03 MAY 2019,1151
65,5737,2:00.61,Lynsey SHARP,11 JUL 1990,GBR,4,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1151
66,5737,2:00.61,Anna SABAT,09 NOV 1993,POL,5,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",19 AUG 2020,1151
67,5768,2:00.62,Madeline JACKSON,11 JAN 1948,USA,3h5,"Olympic Stadium, Montréal (CAN)",23 JUL 1976,1151
68,5768,2:00.62,Nikolina SHTEREVA,21 JAN 1955,BUL,7,Oslo (NOR),04 JUL 1987,1151
69,5768,2:00.62,Rose MONDAY,07 AUG 1959,USA,7,Roma (ITA),22 JUL 1987,1151
70,5768,2:00.62,Christine WACHTEL,06 JAN 1965,GDR,1h2,"Olympic Stadium, Jamsil, Seoul (KOR)",24 SEP 1988,1151
71,5768,2:00.62,Diana RICHBURG,02 JUL 1963,USA,4,"New York, NY (USA)",22 JUL 1989,1151
72,5768,2:00.62,Christine WACHTEL,06 JAN 1965,GER,7,"Olympiastadion, Berlin (GER)",27 AUG 1993,1151
73,5768,2:00.62,Natalya DUKHNOVA,16 JUL 1966,BLR,2,Gateshead (GBR),01 JUL 1994,1151
74,5768,2:00.62,Letitia VRIESDE,05 OCT 1964,SUR,1,Bratislava (SVK),29 MAY 1996,1151
75,5768,2:00.62,Malin EWERLÖF,02 JUN 1972,SWE,1,Växjö (SWE),08 AUG 1998,1151
76,5768,2:00.62,Hasna BENHASSI,01 JUN 1978,MAR,3,Paris (FRA),23 JUN 2000,1151
77,5768,2:00.62,Toni HODGKINSON,21 DEC 1971,NZL,2,Brisbane (AUS),03 SEP 2000,1151
78,5768,2:00.62,Lwisa MSYANI JOHN,18 MAY 1980,TAN,8,"International Stadium, Gateshead (GBR)",19 AUG 2001,1151
79,5768,2:00.62,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,1,Oslo (NOR),27 JUN 2003,1151
80,5768,2:00.62,Yuliya KOSENKOVA,28 MAR 1973,RUS,6,Moskva (RUS),27 JUL 2003,1151
81,5768,2:00.62,Seltana AIT HAMMOU,21 MAY 1980,MAR,8,Oslo (NOR),29 JUL 2005,1151
82,5768,2:00.62,Svetlana CHERKASOVA,20 MAY 1978,RUS,1h4,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1151
83,5768,2:00.62,Kenia SINCLAIR,14 JUL 1980,JAM,7,Zürich (SUI),19 AUG 2005,1151
84,5768,2:00.62,Teodora KOLAROVA,29 MAY 1981,BUL,4,Rethymno (GRE),21 JUL 2006,1151
85,5768,2:00.62,Agnes SAMARIA,11 AUG 1972,NAM,3,Addis Abeba (ETH),04 MAY 2008,1151
86,5768,2:00.62,Yuliya KREVSUN,08 DEC 1980,UKR,3,Moskva (RUS),10 JUN 2008,1151
87,5768,2:00.62,Elisa CUSMA,24 JUL 1981,ITA,1sf3,"Olympiastadion, Berlin (GER)",17 AUG 2009,1151
88,5768,2:00.62,Oksana ZBROZHEK,12 JAN 1978,RUS,6,Zagreb (CRO),31 AUG 2009,1151
89,5768,2:00.62,Marina ARZAMASOVA,17 DEC 1987,BLR,3,"Olympiastadion, Stockholm (SWE)",18 JUN 2011,1151
90,5768,2:00.62,Diane CUMMINS,19 JAN 1974,CAN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012,1151
91,5768,2:00.62,Yelena SOBOLEVA,03 OCT 1982,RUS,3,Sochi (RUS),26 MAY 2013,1151
92,5768,2:00.62,Chanelle PRICE,22 AUG 1990,USA,1f1,"Gainesville, FL (USA)",03 APR 2015,1151
93,5768,2:00.62,Sifan HASSAN,01 JAN 1993,NED,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",14 JUN 2015,1151
94,5768,2:00.62,Angela PETTY,16 AUG 1991,NZL,1f1,Watford (GBR),27 JUN 2015,1151
95,5768,2:00.62,Angela PETTY,16 AUG 1991,NZL,4h3,"National Stadium, Beijing (CHN)",26 AUG 2015,1151
96,5768,2:00.62,Angela PETTY,16 AUG 1991,NZL,2,Liège (BEL),13 JUL 2016,1151
97,5768,2:00.62,Chrishuna WILLIAMS,31 MAR 1993,USA,2,"Hayward Field, Eugene, OR (USA)",26 MAY 2017,1151
98,5768,2:00.62,Emily BROOKS-RICHARDS,21 JUL 1995,USA,3f1,"Nashville, TN (USA)",10 JUN 2017,1151
99,5768,2:00.62,Alexandra BELL,04 NOV 1992,GBR,8,"Olympic Stadium, London (GBR)",09 JUL 2017,1151
0,5768,2:00.62,Angela PETTY,16 AUG 1991,NZL,5h1,Gold Coast (AUS),12 APR 2018,1151
1,5768,2:00.62,Rénelle LAMOTE,26 DEC 1993,FRA,2,"Olympiastadion, Berlin (GER)",10 AUG 2018,1151
2,5768,2:00.62,Sage HURTA,23 JUN 1998,USA,1f2,"GCU Track & Field, Phoenix, AZ (USA)",03 APR 2021,1151
3,5768,2:00.62,Halimah NAKAAYI,16 OCT 1994,UGA,2f1,"Stade Raymond Troussier, Decines (FRA)",19 JUN 2021,1151
4,5768,2:00.62,Ajee WILSON,08 MAY 1994,USA,1,"Icahn Stadium, New York, NY (USA)",12 JUN 2022,1151
5,5768,2:00.62,Sage HURTA-KLECKER,23 JUN 1998,USA,3,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",28 MAY 2023,1151
6,5807,2:00.63,Claudette GROENENDAAL,01 NOV 1963,USA,6,Bruxelles (BEL),11 SEP 1987,1151
7,5807,2:00.63,Yekaterina PODKOPAYEVA,11 JUN 1952,URS,h,Gorkiy (URS),22 JUL 1989,1151
8,5807,2:00.63,Charmaine CROOKS,08 AUG 1962,CAN,6sf2,"National Stadium, Tokyo (JPN)",25 AUG 1991,1151
9,5807,2:00.63,Tamara KUPRIYANOVICH,26 SEP 1964,BLR,2,Moskva (RUS),30 JUL 1993,1151
10,5807,2:00.63,Toni HODGKINSON,21 DEC 1971,NZL,1,Christchurch (NZL),14 JAN 1997,1151
11,5807,2:00.63,Lyubov GURINA,06 AUG 1957,RUS,5,Nice (FRA),16 JUL 1997,1151
12,5807,2:00.63,Irina LISHCHINSKA,15 JAN 1976,UKR,4f2,"Stade de France, Paris-St-Denis (FRA)",21 JUL 1999,1151
13,5807,2:00.63,Ludmila FORMANOVÁ,02 JAN 1974,CZE,1,"Crystal Palace, London (GBR)",07 AUG 1999,1151
14,5807,2:00.63,Olga RASPOPOVA,27 DEC 1978,RUS,2,Tula (RUS),04 JUN 2000,1151
15,5807,2:00.63,Yuanping WANG,08 DEC 1976,CHN,1,Jinzhou (CHN),07 JUN 2000,1151
16,5807,2:00.63,Natalya DUKHNOVA,16 JUL 1966,BLR,2,Chania (GRE),14 JUN 2000,1151
17,5807,2:00.63,Charmaine HOWELL,13 MAR 1975,JAM,7sf1,"Olympic Stadium, Sydney (AUS)",23 SEP 2000,1151
18,5807,2:00.63,Brigita LANGERHOLC,23 JUL 1976,SLO,8,"Stadio Olimpico, Roma (ITA)",11 JUL 2003,1151
19,5807,2:00.63,Maria CIONCAN,19 JUN 1977,ROU,1,Bucureşti (ROU),10 AUG 2003,1151
20,5807,2:00.63,Kenia SINCLAIR,14 JUL 1980,JAM,5f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1151
21,5807,2:00.63,Mihaela STĂNCESCU-NEACŞU,03 MAY 1979,ROU,6sf1,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1151
22,5807,2:00.63,Lucia KLOCOVÁ,20 NOV 1983,SVK,5sf1,"Ullevi Stadium, Göteborg (SWE)",08 AUG 2006,1151
23,5807,2:00.63,Halima HACHLAF,06 SEP 1988,MAR,1,Rabat (MAR),06 JUN 2010,1151
24,5807,2:00.63,Diane CUMMINS,19 JAN 1974,CAN,5,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1151
25,5807,2:00.63,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,5,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,1151
26,5807,2:00.63,Claudia SAUNDERS,19 MAY 1994,FRA,2,"Eugene, OR (USA)",13 JUN 2015,1151
27,5807,2:00.63,Halimah NAKAAYI,16 OCT 1994,UGA,6sf1,"Estádio Olímpico, Rio de Janeiro (BRA)",18 AUG 2016,1151
28,5807,2:00.63,Olivia BAKER,12 JUN 1996,USA,3sf2,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2018,1151
29,5807,2:00.63,Laura ROESLER,19 DEC 1991,USA,2f1,Karlstad (SWE),25 JUL 2018,1151
30,5807,2:00.63,Laura MUIR,09 MAY 1993,GBR,1,Montreuil (FRA),11 JUN 2019,1151
31,5807,2:00.63,Keely HODGKINSON,03 MAR 2002,GBR,5,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021,1151
32,5807,2:00.63,Sinclaire JOHNSON,14 APR 1998,USA,1,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021,1151
33,5807,2:00.63,Halimah NAKAAYI,16 OCT 1994,UGA,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 SEP 2021,1151
34,5807,2:00.63,Angelika SARNA,01 OCT 1997,POL,7,"Stadion Śląski, Chorzów (POL)",05 JUN 2022,1151
35,5807,2:00.63,Anita HORVAT,07 SEP 1996,SLO,1,"Golęcin Stadion, Poznan (POL)",18 JUN 2023,1151
36,5837,2:00.64,Brigitte KRAUS,12 AUG 1956,FRG,2,Berlin (GER),20 AUG 1976,1151
37,5837,2:00.64,Margrit KLINGER,22 JUN 1960,FRG,1,Fürth (GER),09 JUN 1984,1151
38,5837,2:00.64,Meredith RAINEY-VALMON,15 OCT 1968,USA,1,Rovereto (ITA),21 AUG 1990,1151
39,5837,2:00.64,Lyubov GURINA,06 AUG 1957,EUN,1sf2,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992,1151
40,5837,2:00.64,Luciana de Paula MENDES,26 JUL 1971,BRA,1,Paris-St-Denis (FRA),01 JUN 1995,1151
41,5837,2:00.64,Lyudmila ROGACHOVA,30 OCT 1966,RUS,1f,Sevilla (ESP),03 JUN 1995,1151
42,5837,2:00.64,Lyudmila ROGACHOVA,30 OCT 1966,RUS,2,Helsinki (FIN),28 JUN 1995,1151
43,5837,2:00.64,Joetta CLARK,01 AUG 1962,USA,2,"Indianapolis, IN (USA)",14 JUN 1997,1151
44,5837,2:00.64,Olga KOMYAGINA,10 FEB 1974,RUS,1,St. Petersburg (RUS),22 JUN 1999,1151
45,5837,2:00.64,Ludmila FORMANOVÁ,02 JAN 1974,CZE,3,Sevilla (ESP),09 JUN 2000,1151
46,5837,2:00.64,Tamsyn MANOU,20 JUL 1978,AUS,4,Paris (FRA),23 JUN 2000,1151
47,5837,2:00.64,Süreyya AYHAN-KOP,06 SEP 1978,TUR,1,Istanbul (TUR),20 AUG 2000,1151
48,5837,2:00.64,Letitia VRIESDE,05 OCT 1964,SUR,2,Sondershausen (GER),23 AUG 2002,1151
49,5837,2:00.64,Seltana AIT HAMMOU,21 MAY 1980,MAR,16sf3,"Olympic Stadium, Athina (GRE)",21 AUG 2004,1151
50,5837,2:00.64,Mina AIT HAMMOU,18 JUL 1978,MAR,4,Sevilla (ESP),04 JUN 2005,1151
51,5837,2:00.64,Agnes SAMARIA,11 AUG 1972,NAM,3,"Eugene, OR (USA)",04 JUN 2005,1151
52,5837,2:00.64,Larisa CHZHAO,04 FEB 1971,RUS,1h5,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1151
53,5837,2:00.64,Lucia KLOCOVÁ,20 NOV 1983,SVK,7sf1,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1151
54,5837,2:00.64,Janeth JEPKOSGEI,13 DEC 1983,KEN,1,Bambous (MRI),13 AUG 2006,1151
55,5837,2:00.64,Jennifer MEADOWS,17 APR 1981,GBR,6,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1151
56,5837,2:00.64,Anna ROSTKOWSKA,26 JUL 1980,POL,3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",01 JUL 2008,1151
57,5837,2:00.64,Zoya NESTERENKO-HLADUN,10 MAR 1983,UKR,3,Thessaloniki (GRE),10 JUN 2009,1151
58,5837,2:00.64,Elena POPESCU,06 SEP 1989,MDA,1f2,Yalta (UKR),28 MAY 2012,1151
59,5837,2:00.64,Phoebe WRIGHT,30 AUG 1988,USA,1f1,"Indianapolis, IN (USA)",09 JUN 2012,1151
60,5837,2:00.64,Justine FEDRONIC,11 MAY 1991,FRA,2f1,"Palo Alto, CA (USA)",01 MAY 2016,1151
61,5837,2:00.64,Halimah NAKAAYI,16 OCT 1994,UGA,1,Barcelona (ESP),11 JUL 2018,1151
62,5837,2:00.64,Selina BÜCHEL,26 JUL 1991,SUI,7,"Letzigrund, Zürich (SUI)",30 AUG 2018,1151
63,5837,2:00.64,Sadi HENDERSON,12 APR 1996,USA,3f1,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022,1151
64,5865,2:00.65,Lyubov KIRYUKHINA,19 MAY 1963,URS,1f2,Kiev (URS),27 JUL 1982,1151
65,5865,2:00.65,Margrit KLINGER,22 JUN 1960,FRG,7,"Memorial Coliseum, Los Angeles, CA (USA)",06 AUG 1984,1151
66,5865,2:00.65,Trena HULL,11 NOV 1966,USA,1,"Westwood, CA (USA)",16 MAY 1987,1151
67,5865,2:00.65,Catalina GHEORGHIU,21 JUN 1969,ROU,2,Bucureşti (ROU),19 JUN 1988,1151
